Ordre,Brand,Model,Year,Price,Mileage,Age,FuelType,Transmission,AdditionalInfo
2956,Ford,Altima,2003,33500,,21.0,Petrol,Automatic,First owner
2957,Chevrolet,C-Class,2007,6400,,17.0,Petrol,Automatic,Refurbished
2958,Kia,Sportage,0,2600,141000.0,,Electric,Manual,Fleet vehicle
2959,Hyundai,A4,2013,32900,80000.0,11.0,Petrol,Semi-Automatic,Refurbished
2960,BMW,Elantra,1997,25600,175500.0,27.0,Electric,Semi-Automatic,Fleet vehicle
2961,Hyundai,Altima,2004,31900,252000.0,20.0,Electric,Automatic,Fleet vehicle
2962,Chevrolet,C-Class,2011,31400,83500.0,13.0,Hybrid,Semi-Automatic,Second owner
2963,Mercedes,Elantra,2011,21700,209000.0,13.0,Gas,Semi-Automatic,First owner
2964,???,Civic,2018,47100,65000.0,6.0,Electric,Manual,Refurbished
2965,Hyundai,Sportage,2013,7400,6500.0,11.0,Gas,Semi-Automatic,Imported
2966,Chevrolet,Sportage,2007,9100,63500.0,17.0,Diesel,Automatic,Fleet vehicle
2967,Toyota,Altima,2017,11800,128000.0,7.0,Hybrid,Manual,Imported
2968,Toyota,Impala,2018,3800,253500.0,6.0,Petrol,Manual,
2969,Audi,Sportage,1993,35000,-5000.0,31.0,Gas,Automatic,Second owner
2970,Toyota,Impala,2005,10200,163000.0,19.0,Diesel,Automatic,Second owner
2971,Hyundai,Civic,1997,43800,,27.0,Petrol,Automatic,Imported
2972,Hyundai,Altima,2015,17400,108000.0,9.0,Gas,Automatic,Refurbished
2973,Hyundai,Unknown,2011,Error,20500.0,13.0,Electric,Manual,Imported
2974,Nissan,F-150,2018,36400,164500.0,6.0,Hybrid,Automatic,Second owner
2975,Toyota,Sportage,2010,32100,126500.0,14.0,Gas,Automatic,
2976,Toyota,Altima,2016,19500,206500.0,8.0,Diesel,Semi-Automatic,Fleet vehicle
2977,Mercedes,Elantra,1991,31300,-5000.0,33.0,Electric,Manual,First owner
2978,Chevrolet,Sportage,2021,37400,117500.0,3.0,Diesel,Manual,
2979,Kia,Elantra,2014,15000,85000.0,10.0,Hybrid,Manual,
2980,Hyundai,Unknown,1999,24500,,25.0,Diesel,Manual,
2981,Audi,Sportage,1991,45500,229000.0,33.0,Hybrid,Manual,First owner
2982,Nissan,X5,1992,33300,18000.0,32.0,Electric,Automatic,Second owner
2983,Nissan,Altima,2010,46800,74000.0,14.0,Petrol,Automatic,Imported
2984,Hyundai,Altima,2008,-1,83000.0,16.0,Electric,Manual,Fleet vehicle
2985,Chevrolet,Civic,2016,48200,99000.0,8.0,Petrol,Automatic,
2986,Kia,Altima,1995,24000,162000.0,29.0,Petrol,Automatic,Fleet vehicle
2987,Mercedes,Altima,1998,11000,24000.0,26.0,Diesel,Semi-Automatic,First owner
2988,Hyundai,F-150,2007,15600,235500.0,17.0,Petrol,Automatic,Fleet vehicle
2989,Kia,A4,0,31700,285500.0,,Gas,Semi-Automatic,Refurbished
2990,Hyundai,Civic,2020,28700,17500.0,4.0,Gas,Automatic,Refurbished
2991,Kia,Elantra,2005,39300,212500.0,19.0,Gas,Automatic,First owner
2992,Audi,A4,1996,11900,185000.0,28.0,Petrol,Manual,Imported
2993,Kia,F-150,2000,4200,22000.0,24.0,Gas,Manual,Second owner
2994,BMW,A4,2017,30400,39000.0,7.0,Gas,Automatic,Imported
2995,Honda,Altima,2018,1300,,6.0,Gas,Manual,Second owner
2996,Chevrolet,Civic,2007,23400,132500.0,17.0,Hybrid,Semi-Automatic,Second owner
2997,Mercedes,Impala,2009,9100,106500.0,15.0,Gas,Automatic,Fleet vehicle
2998,Chevrolet,Sportage,1995,46000,16500.0,29.0,Gas,Automatic,First owner
2999,BMW,A4,2011,37500,108000.0,13.0,Diesel,Automatic,Refurbished
3000,Kia,Altima,2005,32200,112000.0,19.0,Gas,Automatic,Fleet vehicle
3001,Audi,A4,2020,35000,82500.0,4.0,Petrol,Manual,Refurbished
3002,Mercedes,Elantra,1995,15200,117000.0,29.0,Hybrid,Automatic,First owner
3003,,Sportage,2016,41300,78000.0,8.0,Diesel,Automatic,Second owner
3004,Audi,Sportage,2009,10000,100500.0,15.0,Electric,Automatic,Second owner
3005,Kia,Impala,2005,20600,57000.0,19.0,Petrol,Semi-Automatic,First owner
3006,,A4,2006,28000,277500.0,18.0,Hybrid,Manual,Second owner
3007,Nissan,A4,1997,17400,42000.0,27.0,Diesel,Semi-Automatic,Refurbished
3008,Toyota,Impala,2001,8700,207500.0,23.0,Diesel,Manual,
3009,Ford,Sportage,2011,18800,249000.0,13.0,Hybrid,Automatic,Refurbished
3010,,C-Class,2019,7300,48000.0,5.0,Hybrid,Manual,First owner
3011,Kia,Sportage,2018,30600,82000.0,6.0,Gas,Semi-Automatic,Fleet vehicle
3012,Kia,Unknown,2014,13600,66000.0,10.0,Gas,Manual,Imported
3013,Ford,Civic,2000,28400,26500.0,24.0,Electric,Automatic,First owner
3014,BMW,Elantra,2015,47100,104000.0,9.0,Hybrid,Semi-Automatic,Second owner
3015,Audi,Sportage,2011,23900,295000.0,13.0,Petrol,Manual,Fleet vehicle
3016,Mercedes,F-150,2022,45300,1000.0,2.0,Hybrid,Automatic,Second owner
3017,Chevrolet,Elantra,2014,32300,79500.0,10.0,Diesel,Automatic,Fleet vehicle
3018,Kia,Corolla,2022,42400,51000.0,2.0,Hybrid,Semi-Automatic,Refurbished
3019,Honda,Altima,1990,25400,32500.0,34.0,Diesel,Manual,Refurbished
3020,Audi,Elantra,,21600,28500.0,,Gas,Semi-Automatic,Refurbished
3021,Honda,Sportage,1999,44900,62500.0,25.0,Petrol,Semi-Automatic,Fleet vehicle
3022,Chevrolet,Corolla,1994,44700,177500.0,30.0,Petrol,Automatic,Second owner
3023,BMW,C-Class,2014,48500,213500.0,10.0,Diesel,Manual,Second owner
3024,Honda,F-150,2003,16700,287500.0,21.0,Gas,Semi-Automatic,Fleet vehicle
3025,Chevrolet,Corolla,1993,30500,,31.0,Diesel,Manual,Second owner
3026,Chevrolet,X5,2020,48100,,4.0,Hybrid,Semi-Automatic,Second owner
3027,Mercedes,Sportage,1997,43600,-5000.0,27.0,Diesel,Manual,Refurbished
3028,Kia,Impala,2014,38800,123500.0,10.0,Gas,Semi-Automatic,Imported
3029,Ford,Altima,2008,13400,296500.0,16.0,Diesel,Manual,Fleet vehicle
3030,Kia,Altima,2022,-1,36500.0,2.0,Diesel,Semi-Automatic,Imported
3031,BMW,F-150,,21300,214000.0,,Diesel,Semi-Automatic,Fleet vehicle
3032,Hyundai,Impala,1999,17000,53000.0,25.0,Diesel,Semi-Automatic,Fleet vehicle
3033,Toyota,F-150,1991,25200,206500.0,33.0,Gas,Automatic,Imported
3034,Toyota,Corolla,1990,24300,173500.0,34.0,Diesel,Automatic,
3035,Kia,Sportage,2003,49400,269000.0,21.0,Diesel,Semi-Automatic,Fleet vehicle
3036,BMW,Impala,2013,47500,166500.0,11.0,Electric,Manual,Second owner
3037,Ford,Corolla,2018,44500,266500.0,6.0,Electric,Manual,First owner
3038,Toyota,Impala,2021,31100,138000.0,3.0,Petrol,Semi-Automatic,Fleet vehicle
3039,Honda,Elantra,2022,3700,46000.0,2.0,Electric,Manual,First owner
3040,Ford,Altima,2014,45000,237500.0,10.0,Gas,Semi-Automatic,Second owner
3041,BMW,C-Class,0,33300,209000.0,,Hybrid,Semi-Automatic,Imported
3042,Ford,C-Class,2003,36200,100500.0,21.0,Diesel,Manual,
3043,Ford,Impala,2017,24300,268500.0,7.0,Hybrid,Automatic,Fleet vehicle
3044,Ford,C-Class,1995,26300,127500.0,29.0,Petrol,Automatic,First owner
3045,Chevrolet,A4,2017,,236500.0,7.0,Diesel,Semi-Automatic,Fleet vehicle
3046,BMW,Elantra,1997,41800,-5000.0,27.0,Electric,Automatic,Refurbished
3047,Audi,Corolla,2008,28100,137000.0,16.0,Electric,Manual,Second owner
3048,Nissan,Corolla,1992,13800,,32.0,Diesel,Manual,First owner
3049,Audi,A4,2000,1000,296500.0,24.0,Hybrid,Semi-Automatic,First owner
3050,Mercedes,F-150,2023,46300,64000.0,1.0,Petrol,Automatic,Second owner
3051,Kia,A4,2004,11200,70000.0,20.0,Gas,Manual,Refurbished
3052,Audi,A4,2006,12300,28000.0,18.0,Diesel,Semi-Automatic,First owner
3053,Toyota,Altima,2014,48600,10500.0,10.0,Petrol,Automatic,Imported
3054,BMW,A4,2006,29600,107500.0,18.0,Diesel,Manual,First owner
3055,Hyundai,Corolla,2001,33700,90000.0,23.0,Gas,Manual,Fleet vehicle
3056,Chevrolet,Civic,2023,1700,273500.0,1.0,Electric,Manual,Imported
3057,Audi,F-150,1992,7800,146000.0,32.0,Hybrid,Automatic,Second owner
3058,Nissan,Corolla,2021,17100,267000.0,3.0,Petrol,Automatic,Second owner
3059,Ford,A4,1994,31500,110500.0,30.0,Hybrid,Manual,First owner
3060,Toyota,Civic,2019,10000,272500.0,5.0,Diesel,Manual,Imported
3061,Nissan,Altima,2021,37900,102500.0,3.0,Petrol,Semi-Automatic,Fleet vehicle
3062,Toyota,X5,2003,21800,10500.0,21.0,Hybrid,Semi-Automatic,Second owner
3063,Nissan,Elantra,2009,-1,293000.0,15.0,Gas,Automatic,First owner
3064,Honda,C-Class,2000,31200,224000.0,24.0,Gas,Automatic,Refurbished
3065,Audi,Corolla,1995,2400,80000.0,29.0,Gas,Manual,
3066,BMW,Elantra,2020,49800,267000.0,4.0,Diesel,Automatic,
3067,Toyota,,1999,22300,257500.0,25.0,Petrol,Semi-Automatic,Fleet vehicle
3068,Nissan,A4,2023,-1,220000.0,1.0,Hybrid,Semi-Automatic,Fleet vehicle
3069,Ford,Altima,1995,16100,164500.0,29.0,Electric,Manual,
3070,Honda,Corolla,2013,16900,20000.0,11.0,Gas,Automatic,Second owner
3071,Honda,Altima,2023,45700,119000.0,1.0,Electric,Automatic,Fleet vehicle
3072,Hyundai,Unknown,1992,27700,,32.0,Electric,Automatic,Fleet vehicle
3073,Ford,X5,2000,9500,39000.0,24.0,Hybrid,Semi-Automatic,Fleet vehicle
3074,Ford,X5,2006,27500,-5000.0,18.0,Diesel,Automatic,
3075,Honda,Civic,Year?,22000,230500.0,,Gas,Manual,First owner
3076,Chevrolet,Corolla,2018,33500,130000.0,6.0,Electric,Semi-Automatic,Refurbished
3077,Kia,Corolla,2007,40300,93500.0,17.0,Electric,Semi-Automatic,Second owner
3078,Audi,Elantra,,-1,159000.0,,Gas,Automatic,First owner
3079,Hyundai,Civic,2014,21800,61500.0,10.0,Petrol,Semi-Automatic,Second owner
3080,Nissan,Civic,1999,34400,174000.0,25.0,Diesel,Semi-Automatic,Fleet vehicle
3081,Ford,C-Class,1994,42500,3000.0,30.0,Gas,Automatic,Imported
3082,Honda,Civic,2002,48300,196000.0,22.0,Diesel,Semi-Automatic,
3083,Nissan,F-150,2021,34800,81500.0,3.0,Petrol,Manual,Refurbished
3084,Honda,Corolla,1996,31000,17500.0,28.0,Diesel,Semi-Automatic,Fleet vehicle
3085,???,Elantra,2019,,135000.0,5.0,Gas,Automatic,Imported
3086,BMW,Elantra,1991,28600,97000.0,33.0,Diesel,Manual,First owner
3087,Chevrolet,X5,2007,47700,,17.0,Petrol,Manual,
3088,Nissan,Elantra,2022,-1,231000.0,2.0,Gas,Semi-Automatic,First owner
3089,BMW,X5,0,46600,201000.0,,Hybrid,Manual,
3090,Audi,Impala,1998,47400,-5000.0,26.0,Hybrid,Automatic,Imported
3091,BMW,Elantra,1998,47100,55000.0,26.0,Hybrid,Manual,Refurbished
3092,Toyota,Corolla,1994,15400,58000.0,30.0,Petrol,Manual,Fleet vehicle
3093,Honda,Altima,1998,12400,163500.0,26.0,Hybrid,Manual,
3094,Ford,Altima,1994,,215500.0,30.0,Hybrid,Automatic,Fleet vehicle
3095,Honda,X5,2011,30800,281500.0,13.0,Petrol,Automatic,Fleet vehicle
3096,Honda,Sportage,1996,30000,227500.0,28.0,Petrol,Manual,First owner
3097,Ford,Elantra,2012,42300,17000.0,12.0,Gas,Automatic,Second owner
3098,BMW,Civic,2005,20500,295500.0,19.0,Diesel,Automatic,First owner
3099,Ford,Corolla,2011,15500,110000.0,13.0,Gas,Manual,Second owner
3100,Toyota,F-150,1999,-1,32000.0,25.0,Electric,Manual,Imported
3101,Mercedes,X5,2018,41100,209500.0,6.0,Electric,Manual,
3102,Kia,Corolla,1999,30700,109500.0,25.0,Gas,Automatic,First owner
3103,BMW,X5,1991,Error,147500.0,33.0,Hybrid,Manual,Imported
3104,Nissan,Elantra,2021,23100,261000.0,3.0,Gas,Manual,
3105,Honda,Elantra,2013,-1,114500.0,11.0,Hybrid,Automatic,Refurbished
3106,Ford,X5,2002,39800,107500.0,22.0,Electric,Automatic,
3107,Chevrolet,Impala,1996,4000,263000.0,28.0,Gas,Manual,Second owner
3108,Honda,Impala,2021,33400,238500.0,3.0,Diesel,Automatic,Fleet vehicle
3109,Hyundai,Sportage,1994,39700,49000.0,30.0,Diesel,Semi-Automatic,Imported
3110,Mercedes,Sportage,2018,28200,243000.0,6.0,Diesel,Semi-Automatic,Imported
3111,Honda,Impala,0,22300,179500.0,,Gas,Manual,
3112,Honda,Sportage,1997,22600,247000.0,27.0,Diesel,Manual,First owner
3113,Mercedes,Sportage,2002,42200,118500.0,22.0,Petrol,Semi-Automatic,Fleet vehicle
3114,Kia,A4,2001,45500,,23.0,Petrol,Manual,Fleet vehicle
3115,Honda,Corolla,2022,,182000.0,2.0,Gas,Manual,Second owner
3116,Nissan,Altima,2018,31400,95500.0,6.0,Electric,Automatic,Fleet vehicle
3117,BMW,C-Class,2023,45400,226000.0,1.0,Diesel,Semi-Automatic,Fleet vehicle
3118,Kia,Altima,2000,23300,264500.0,24.0,Petrol,Automatic,Imported
3119,Nissan,A4,1998,38600,196500.0,26.0,Diesel,Automatic,Refurbished
3120,BMW,Elantra,2017,49900,238000.0,7.0,Petrol,Manual,
3121,Toyota,Civic,2005,20600,168000.0,19.0,Electric,Manual,Refurbished
3122,BMW,F-150,2018,25200,186500.0,6.0,Gas,Manual,Refurbished
3123,Chevrolet,Impala,2004,17000,71000.0,20.0,Gas,Manual,Fleet vehicle
3124,Kia,Corolla,1994,Error,122500.0,30.0,Diesel,Automatic,
3125,Toyota,Civic,2013,44000,5500.0,11.0,Hybrid,Automatic,Refurbished
3126,???,Altima,1993,36100,192000.0,31.0,Hybrid,Manual,Imported
3127,Chevrolet,Unknown,2008,47600,290000.0,16.0,Gas,Manual,
3128,Toyota,Sportage,2015,17200,1000.0,9.0,Electric,Semi-Automatic,Second owner
3129,Hyundai,F-150,1991,41000,140500.0,33.0,Gas,Semi-Automatic,First owner
3130,Hyundai,Elantra,1995,25600,189000.0,29.0,Electric,Automatic,
3131,Toyota,C-Class,2001,15800,174000.0,23.0,Electric,Semi-Automatic,
3132,Audi,X5,1992,48200,155500.0,32.0,Electric,Manual,Fleet vehicle
3133,Toyota,X5,2021,46100,182000.0,3.0,Electric,Automatic,
3134,Honda,Civic,2008,48600,59000.0,16.0,Petrol,Manual,First owner
3135,Ford,Unknown,1994,8500,267000.0,30.0,Hybrid,Manual,
3136,Kia,Civic,1993,10800,131000.0,31.0,Electric,Semi-Automatic,Imported
3137,Ford,Corolla,2007,36900,257000.0,17.0,Electric,Manual,Imported
3138,Hyundai,F-150,2020,37100,34500.0,4.0,Petrol,Semi-Automatic,Second owner
3139,Toyota,X5,2015,4400,49500.0,9.0,Hybrid,Semi-Automatic,Fleet vehicle
3140,Honda,F-150,2015,20800,295500.0,9.0,Hybrid,Automatic,Fleet vehicle
3141,Kia,Altima,Year?,15000,124000.0,,Electric,Manual,Second owner
3142,Ford,X5,2005,35600,263000.0,19.0,Hybrid,Automatic,
3143,Ford,Civic,1995,45800,5500.0,29.0,Gas,Semi-Automatic,First owner
3144,Ford,F-150,2011,11900,223000.0,13.0,Gas,Automatic,
3145,Mercedes,Sportage,2013,12200,9000.0,11.0,Hybrid,Automatic,First owner
3146,Chevrolet,X5,2010,40800,129000.0,14.0,Hybrid,Semi-Automatic,Second owner
3147,Chevrolet,F-150,1995,-1,191500.0,29.0,Electric,Manual,Second owner
3148,Audi,Impala,2000,15400,224000.0,24.0,Electric,Semi-Automatic,Second owner
3149,Ford,Civic,2001,-1,,23.0,Electric,Semi-Automatic,Second owner
3150,BMW,F-150,2013,28800,154000.0,11.0,Electric,Semi-Automatic,Second owner
3151,Hyundai,Civic,2015,26900,227000.0,9.0,Hybrid,Manual,Imported
3152,Hyundai,Impala,1992,17300,107500.0,32.0,Electric,Automatic,Refurbished
3153,Kia,Elantra,,44600,282000.0,,Gas,Automatic,First owner
3154,Honda,Impala,1999,11500,284500.0,25.0,Petrol,Automatic,Imported
3155,???,Sportage,2023,45300,158500.0,1.0,Gas,Semi-Automatic,Second owner
3156,Nissan,Sportage,1995,,53500.0,29.0,Hybrid,Manual,Fleet vehicle
3157,Toyota,A4,2022,23600,-5000.0,2.0,Diesel,Semi-Automatic,First owner
3158,Honda,A4,2022,5100,108000.0,2.0,Diesel,Semi-Automatic,Fleet vehicle
3159,Mercedes,Impala,2004,15400,15500.0,20.0,Hybrid,Manual,Imported
3160,???,C-Class,1997,9700,131500.0,27.0,Petrol,Automatic,Refurbished
3161,Chevrolet,Civic,2012,,79000.0,12.0,Hybrid,Automatic,First owner
3162,Nissan,Altima,2000,37000,253500.0,24.0,Gas,Manual,
3163,Audi,Unknown,2009,32900,30500.0,15.0,Hybrid,Semi-Automatic,Imported
3164,Audi,Civic,2004,13100,100500.0,20.0,Hybrid,Semi-Automatic,Second owner
3165,Toyota,X5,2005,,285500.0,19.0,Petrol,Manual,First owner
3166,Toyota,Corolla,1999,16100,210000.0,25.0,Diesel,Manual,First owner
3167,Ford,A4,2003,38300,197500.0,21.0,Electric,Automatic,
3168,Nissan,Unknown,1996,32000,-5000.0,28.0,Petrol,Manual,
3169,Mercedes,C-Class,2012,40300,1000.0,12.0,Petrol,Manual,Imported
3170,Chevrolet,Altima,2012,38400,84000.0,12.0,Hybrid,Automatic,Imported
3171,Hyundai,X5,1998,30800,166000.0,26.0,Petrol,Automatic,
3172,Toyota,A4,2015,36100,260500.0,9.0,Petrol,Semi-Automatic,Second owner
3173,Nissan,A4,1990,,49000.0,34.0,Diesel,Manual,Refurbished
3174,Hyundai,Altima,2001,41500,-5000.0,23.0,Gas,Semi-Automatic,Refurbished
3175,Kia,Corolla,2003,27500,,21.0,Petrol,Automatic,First owner
3176,Ford,C-Class,2023,35300,23000.0,1.0,Diesel,Automatic,Second owner
3177,Toyota,X5,2001,18400,241500.0,23.0,Hybrid,Manual,Second owner
3178,???,F-150,1992,21900,16500.0,32.0,Hybrid,Manual,Refurbished
3179,Hyundai,Impala,2000,37200,162500.0,24.0,Electric,Automatic,
3180,Kia,X5,2018,16600,149500.0,6.0,Electric,Semi-Automatic,Fleet vehicle
3181,Kia,Sportage,1991,9300,270500.0,33.0,Hybrid,Manual,Imported
3182,Mercedes,Sportage,1999,12000,123000.0,25.0,Hybrid,Manual,First owner
3183,Hyundai,C-Class,1993,25700,176500.0,31.0,Electric,Automatic,
3184,Nissan,F-150,2005,4700,69000.0,19.0,Gas,Semi-Automatic,Imported
3185,Hyundai,Sportage,,11500,,,Hybrid,Manual,Second owner
3186,Hyundai,Corolla,2003,35800,248500.0,21.0,Hybrid,Semi-Automatic,Fleet vehicle
3187,BMW,Unknown,2020,25500,245000.0,4.0,Petrol,Automatic,First owner
3188,???,Corolla,2013,5500,-5000.0,11.0,Diesel,Automatic,Second owner
3189,Mercedes,Elantra,2001,10400,30000.0,23.0,Diesel,Semi-Automatic,
3190,Ford,Altima,2017,24100,114000.0,7.0,Electric,Semi-Automatic,Fleet vehicle
3191,BMW,Altima,2010,45600,208000.0,14.0,Petrol,Manual,
3192,Mercedes,Altima,2013,39900,92500.0,11.0,Hybrid,Semi-Automatic,Imported
3193,Audi,Impala,2022,28200,27000.0,2.0,Gas,Automatic,
3194,Ford,A4,1991,11600,27000.0,33.0,Hybrid,Manual,Second owner
3195,Honda,X5,2009,,1000.0,15.0,Petrol,Manual,Second owner
3196,BMW,A4,2012,16300,282000.0,12.0,Electric,Manual,Refurbished
3197,Ford,Sportage,2016,17800,261000.0,8.0,Petrol,Semi-Automatic,First owner
3198,Audi,Elantra,1998,46300,129500.0,26.0,Diesel,Automatic,
3199,Honda,Impala,2005,3400,90500.0,19.0,Petrol,Semi-Automatic,
3200,Mercedes,X5,2007,24700,158000.0,17.0,Gas,Automatic,Imported
3201,Audi,Elantra,1992,47600,271500.0,32.0,Diesel,Semi-Automatic,Imported
3202,Honda,Elantra,2008,8000,203000.0,16.0,Petrol,Semi-Automatic,
3203,???,Corolla,2023,6400,113000.0,1.0,Gas,Manual,Second owner
3204,BMW,Corolla,0,24200,76000.0,,Gas,Manual,Imported
3205,BMW,C-Class,1990,13300,130500.0,34.0,Gas,Automatic,First owner
3206,Ford,A4,2013,-1,251500.0,11.0,Petrol,Semi-Automatic,Refurbished
3207,Kia,Unknown,2015,2400,145500.0,9.0,Petrol,Manual,Second owner
3208,Audi,Sportage,1992,8600,128500.0,32.0,Electric,Manual,Fleet vehicle
3209,Hyundai,Civic,1991,Error,147000.0,33.0,Electric,Automatic,Second owner
3210,Honda,Corolla,Year?,38000,88000.0,,Hybrid,Automatic,First owner
3211,,X5,2015,46600,80500.0,9.0,Electric,Semi-Automatic,First owner
3212,Toyota,X5,1990,15900,227000.0,34.0,Electric,Manual,Second owner
3213,Hyundai,Impala,2016,26200,103500.0,8.0,Gas,Semi-Automatic,Fleet vehicle
3214,Kia,A4,2005,9500,205500.0,19.0,Electric,Manual,Fleet vehicle
3215,Nissan,Impala,2001,35800,131000.0,23.0,Electric,Semi-Automatic,Refurbished
3216,Mercedes,F-150,2005,-1,126500.0,19.0,Electric,Manual,
3217,Kia,C-Class,1997,22400,,27.0,Gas,Manual,Refurbished
3218,???,C-Class,2009,7000,31500.0,15.0,Petrol,Semi-Automatic,Second owner
3219,Hyundai,C-Class,2003,8100,237000.0,21.0,Petrol,Automatic,
3220,Mercedes,C-Class,1993,14500,75500.0,31.0,Diesel,Semi-Automatic,Imported
3221,Honda,X5,2021,Error,227000.0,3.0,Gas,Manual,Imported
3222,Kia,Sportage,1991,22500,257500.0,33.0,Electric,Automatic,Imported
3223,Honda,A4,2003,24800,23500.0,21.0,Petrol,Automatic,Imported
3224,Audi,Civic,1995,41400,263500.0,29.0,Electric,Semi-Automatic,First owner
3225,Ford,Civic,2000,12100,274000.0,24.0,Diesel,Manual,Second owner
3226,Ford,Corolla,1995,41700,124500.0,29.0,Diesel,Automatic,First owner
3227,BMW,Civic,2017,-1,121000.0,7.0,Electric,Semi-Automatic,First owner
3228,,Corolla,1993,21300,223000.0,31.0,Diesel,Automatic,First owner
3229,Ford,F-150,2020,36400,54500.0,4.0,Electric,Automatic,Fleet vehicle
3230,BMW,A4,2017,17800,97500.0,7.0,Gas,Semi-Automatic,Fleet vehicle
3231,Chevrolet,Impala,2000,17600,238000.0,24.0,Electric,Automatic,Refurbished
3232,BMW,Altima,2019,15100,198000.0,5.0,Diesel,Manual,Refurbished
3233,Toyota,Impala,2002,13100,267000.0,22.0,Diesel,Semi-Automatic,Fleet vehicle
3234,Ford,Civic,2009,34000,173000.0,15.0,Petrol,Automatic,Fleet vehicle
3235,Chevrolet,X5,2019,22100,67000.0,5.0,Gas,Semi-Automatic,First owner
3236,Hyundai,C-Class,2009,,-5000.0,15.0,Petrol,Manual,Fleet vehicle
3237,Toyota,Corolla,2002,25400,175500.0,22.0,Petrol,Automatic,Second owner
3238,Hyundai,Corolla,2020,38500,177000.0,4.0,Diesel,Manual,Fleet vehicle
3239,Honda,A4,1990,9300,246500.0,34.0,Electric,Automatic,
3240,Hyundai,Corolla,1997,4200,284500.0,27.0,Diesel,Manual,Second owner
3241,Honda,Altima,1990,41800,103000.0,34.0,Electric,Manual,Imported
3242,Honda,Civic,1996,17700,284000.0,28.0,Electric,Manual,Fleet vehicle
3243,Chevrolet,Civic,2016,40900,287000.0,8.0,Diesel,Manual,Refurbished
3244,Audi,C-Class,2013,14700,-5000.0,11.0,Petrol,Manual,First owner
3245,BMW,A4,2021,30200,,3.0,Diesel,Manual,Imported
3246,Mercedes,X5,2009,46200,213500.0,15.0,Electric,Semi-Automatic,Fleet vehicle
3247,Mercedes,X5,1999,41000,114500.0,25.0,Gas,Automatic,Fleet vehicle
3248,Kia,Impala,2019,44200,154000.0,5.0,Hybrid,Automatic,First owner
3249,Honda,Corolla,2013,39300,297500.0,11.0,Gas,Manual,Imported
3250,Nissan,Elantra,2014,14500,98000.0,10.0,Electric,Semi-Automatic,Refurbished
3251,Honda,X5,2014,11700,27500.0,10.0,Hybrid,Semi-Automatic,First owner
3252,Nissan,X5,,43300,121500.0,,Hybrid,Manual,Fleet vehicle
3253,Honda,C-Class,1992,38600,144500.0,32.0,Petrol,Manual,First owner
3254,Toyota,Civic,1995,49100,51500.0,29.0,Petrol,Semi-Automatic,Second owner
3255,Nissan,Civic,2020,43400,,4.0,Gas,Automatic,Refurbished
3256,Kia,Civic,2004,11800,11500.0,20.0,Gas,Automatic,First owner
3257,Hyundai,Elantra,2004,22100,33500.0,20.0,Diesel,Semi-Automatic,Imported
3258,Hyundai,F-150,2020,46000,230500.0,4.0,Petrol,Semi-Automatic,Fleet vehicle
3259,Chevrolet,Elantra,1992,25700,259000.0,32.0,Gas,Automatic,Fleet vehicle
3260,Nissan,Unknown,2011,37500,122500.0,13.0,Electric,Semi-Automatic,Refurbished
3261,Honda,C-Class,1999,,126500.0,25.0,Diesel,Automatic,Fleet vehicle
3262,Ford,Civic,2022,26600,9500.0,2.0,Gas,Semi-Automatic,Second owner
3263,Mercedes,Elantra,2005,48800,228000.0,19.0,Gas,Manual,Second owner
3264,Ford,Corolla,1998,28700,147000.0,26.0,Gas,Automatic,Refurbished
3265,Toyota,Sportage,1991,22500,54500.0,33.0,Electric,Automatic,First owner
3266,Audi,X5,1994,17400,167500.0,30.0,Electric,Semi-Automatic,
3267,Hyundai,F-150,2004,15500,64500.0,20.0,Electric,Manual,First owner
3268,Toyota,Civic,2004,11100,215000.0,20.0,Petrol,Semi-Automatic,
3269,Toyota,F-150,2016,12600,268500.0,8.0,Electric,Automatic,Fleet vehicle
3270,Ford,A4,1993,44700,126000.0,31.0,Gas,Semi-Automatic,Imported
3271,Audi,Sportage,0,12100,14500.0,,Electric,Manual,Refurbished
3272,???,Elantra,2007,11100,71500.0,17.0,Electric,Semi-Automatic,Fleet vehicle
3273,Mercedes,Civic,2023,8500,44000.0,1.0,Gas,Automatic,Second owner
3274,Honda,Impala,2008,24800,263500.0,16.0,Electric,Semi-Automatic,
3275,BMW,Sportage,1991,34600,179500.0,33.0,Hybrid,Automatic,
3276,Nissan,Elantra,1999,43000,49000.0,25.0,Petrol,Manual,Refurbished
3277,Nissan,F-150,2003,4800,103000.0,21.0,Diesel,Automatic,
3278,Audi,X5,2002,3300,248500.0,22.0,Petrol,Manual,Imported
3279,Nissan,Altima,2011,35300,175000.0,13.0,Electric,Automatic,First owner
3280,Honda,A4,2009,7800,247000.0,15.0,Petrol,Manual,Fleet vehicle
3281,Ford,A4,1991,26000,9000.0,33.0,Gas,Manual,
